investment_id,name,operator,v_nom,lat,lon,cod_year,commitment,source
10122,UW Helmstadt - Neubau Umspannwerk,Bayernwerk Netz,110,49.3175,8.9658,2034,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10123,UW Hermannsberg - Neubau Umspannwerk,Bayernwerk Netz,110,49.1339,11.5305,2028,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10124,UW Höslwang - Neubau Umspannwerk,Bayernwerk Netz,110,47.9538,12.327,2034,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10125,UW Huglfing - Neubau Umspannwerk,Bayernwerk Netz,110,47.7673,11.1575,2028,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10126,UW Irlbach - Neubau Umspannwerk,Bayernwerk Netz,110,48.8517,12.7415,2028,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10127,UW Karlshuld - Neubau Umspannwerk,Bayernwerk Netz,110,48.6888,11.2587,2028,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10128,UW Kirchenthumbach - Neubau Umspannwerk,Bayernwerk Netz,110,49.7498,11.7239,2028,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10129,UW Krombach - Neubau Umspannwerk,Bayernwerk Netz,110,51.2907,10.1354,2029,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10130,UW Lam - Neubau Umspannwerk,Bayernwerk Netz,110,49.1964,13.0515,2027,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10131,UW Lappersdorf - Neubau Umspannwerk,Bayernwerk Netz,110,49.0716,12.0599,2034,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10132,UW Lohwinden - Neubau Umspannwerk,Bayernwerk Netz,110,48.6018,11.5948,2034,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10133,UW Machtlfing - Neubau Umspannwerk,Bayernwerk Netz,110,47.9471,11.2225,2029,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10134,UW Mamming - Neubau Umspannwerk,Bayernwerk Netz,110,48.6406,12.5984,2034,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10135,UW Marktl - Neubau Umspannwerk,Bayernwerk Netz,110,50.133,11.9855,2034,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10136,UW Mengkofen - Neubau Umspannwerk,Bayernwerk Netz,110,48.722,12.4214,2034,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10137,UW Mühlhausen - Neubau Umspannwerk,Bayernwerk Netz,110,49.1484,11.4457,2029,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10138,UW Neukirchen b. Sulzbach-Rosenberg - Neubau Umspannwerk,Bayernwerk Netz,110,48.9869,10.055,2034,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10139,UW Neumarkt St. Veit - Neubau Umspannwerk,Bayernwerk Netz,110,49.2673,11.4462,2028,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10140,UW Neunkirchen am Brand - Neubau Umspannwerk,Bayernwerk Netz,110,49.3334,7.194,2034,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10141,UW Niederhofen - Neubau Umspannwerk,Bayernwerk Netz,110,48.6538,8.1291,2034,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10142,UW Nittendorf - Neubau Umspannwerk,Bayernwerk Netz,110,49.0226,11.9467,2028,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10143,UW Nöham - Neubau Umspannwerk,Bayernwerk Netz,110,48.4829,12.9002,2029,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10144,UW Oberrohrbach - Neubau Umspannwerk,Bayernwerk Netz,110,48.4857,12.6601,2034,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10145,UW Oberroth - Neubau Umspannwerk,Bayernwerk Netz,110,48.1739,10.1911,2034,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10146,UW Oberthulba - Neubau Umspannwerk,Bayernwerk Netz,110,50.2039,9.9431,2028,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10147,UW Palling - Neubau Umspannwerk,Bayernwerk Netz,110,48.0004,12.6389,2027,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10148,UW Pfreimd - Neubau Umspannwerk,Bayernwerk Netz,110,49.5069,12.2019,2034,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10149,UW Pilsting - Neubau Umspannwerk,Bayernwerk Netz,110,48.725,12.6739,2028,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10150,UW Pöttmes - Neubau Umspannwerk,Bayernwerk Netz,110,48.5821,11.0893,2028,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10151,UW Rechtmehring - Neubau Umspannwerk,Bayernwerk Netz,110,48.1239,12.1599,2034,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10152,UW Regensburg Universität - Neubau Umspannwerk,Bayernwerk Netz,110,49.0182,12.0585,2029,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10153,UW Regenstauf - Neubau Umspannwerk,Bayernwerk Netz,110,49.1404,12.1083,2028,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10154,UW Rottenburg a.d. Laaber - Neubau Umspannwerk,Bayernwerk Netz,110,48.4975,8.9352,2028,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10155,UW Saal a. d. Saale - Neubau Umspannwerk,Bayernwerk Netz,110,48.9038,11.9229,2028,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10156,UW Saulgrub - Neubau Umspannwerk,Bayernwerk Netz,110,47.6696,11.0261,2034,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10157,UW Schafhausen - Neubau Umspannwerk,Bayernwerk Netz,110,48.7259,8.8907,2034,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10158,UW Schöllnach - Neubau Umspannwerk,Bayernwerk Netz,110,48.7557,13.1797,2028,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10159,UW Schwarzach - Neubau Umspannwerk,Bayernwerk Netz,110,47.3177,13.1489,2034,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10160,UW Stadtlauringen - Neubau Umspannwerk,Bayernwerk Netz,110,50.1826,10.3905,2028,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10161,UW Teisendorf - Neubau Umspannwerk,Bayernwerk Netz,110,47.8558,12.8144,2034,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10162,UW Unterdietfurt - Neubau Umspannwerk,Bayernwerk Netz,110,48.388,12.6594,2034,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10163,UW Ursensollen - Neubau Umspannwerk,Bayernwerk Netz,110,49.4009,11.7592,2034,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10164,UW Volkenschwand - Neubau Umspannwerk,Bayernwerk Netz,110,48.5998,11.8711,2028,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10165,UW Waging - Neubau Umspannwerk,Bayernwerk Netz,110,47.9315,12.7271,2028,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10166,UW Wallersdorf-Nord - Neubau Umspannwerk,Bayernwerk Netz,110,48.6956,12.7946,2028,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10167,UW Wellerstadt - Neubau Umspannwerk,Bayernwerk Netz,110,49.6669,11.0357,2034,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10168,UW Wettstetten - Neubau Umspannwerk,Bayernwerk Netz,110,48.8371,11.4149,2028,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10169,UW Burgweinting - Neubau Umspannwerk,Bayernwerk Netz,110,48.9817,12.1542,2034,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10170,UW Ergolding-West - Neubau Umspannwerk,Bayernwerk Netz,110,48.5851,12.1539,2034,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10171,Pilot-Versuch EE-Steckdose - Neubau Umspannwerk,Bayernwerk Netz,110,,,2025,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
